state,i_urban,age,i_asian,i_black,i_hispanic,i_indigenous,i_white,i_female,i_male,i_grad_college,i_married,personal_income,i_foodstamps,i_health_insurance,i_internet,time_depart,time_arrive,time_commuting
TX,0,44,0,0,0,0,1,0,1,0,1,2.203,0,0,1,372,434,60
TX,0,38,0,0,1,0,1,1,0,0,0,0.72,1,0,1,467,479,10
TX,0,26,0,0,0,0,1,1,0,0,1,4.12,0,1,1,452,499,45
TX,0,52,0,1,0,0,0,1,0,0,1,1.3,1,1,1,452,464,10
TX,0,51,0,0,0,0,1,0,1,0,1,2.88,0,1,1,275,289,15
TX,0,34,0,0,0,0,1,1,0,1,1,6,0,1,1,462,484,20
TX,0,39,0,0,0,0,1,0,1,0,1,5.6,0,1,1,437,439,4
TX,0,20,0,0,1,0,0,0,1,0,0,1.2,0,1,1,422,444,20
TX,0,64,0,0,0,0,1,1,0,0,0,1.1,0,1,1,645,659,10
TX,0,47,0,0,0,0,1,0,1,0,1,5,0,1,1,422,439,15
TX,0,58,0,0,0,0,1,1,0,1,1,8.18,0,1,1,377,409,30
TX,0,45,0,0,0,0,1,1,0,0,0,3.78,0,1,1,387,389,2
TX,0,30,0,0,1,0,1,1,0,0,1,3.2,0,1,1,542,559,15
TX,0,65,0,0,0,0,1,0,1,1,1,22,0,1,1,317,329,10
TX,0,44,0,0,0,0,1,0,1,0,1,8,1,1,1,422,474,50
TX,0,60,0,1,0,0,0,0,1,1,1,7,0,1,0,352,394,40
TX,0,30,0,0,0,0,1,1,0,1,1,4.3,0,1,1,452,484,30
TX,0,45,0,0,1,0,1,0,1,0,1,6,1,1,1,362,384,20
TX,0,29,0,0,1,0,1,0,1,0,1,8,0,1,1,362,384,20
TX,0,41,0,0,0,0,1,0,1,0,1,2.4,0,0,1,422,444,20
TX,0,33,1,0,0,0,0,0,1,1,1,9.5,0,1,1,437,454,15
TX,0,36,0,0,0,0,1,1,0,0,0,1.2,0,0,1,1065,1074,5
TX,0,40,0,0,0,0,1,0,1,0,1,3.5,0,1,1,1055,1099,45
TX,0,65,0,0,0,0,1,1,0,0,0,6,0,1,1,452,459,5
TX,0,65,0,0,0,0,1,1,0,0,1,3.2,0,1,1,512,534,20
TX,0,42,0,0,1,0,0,0,1,0,0,3.5,0,1,1,452,469,15
TX,0,23,0,0,0,0,1,0,1,0,1,3,0,1,1,422,444,20
TX,0,48,0,0,0,0,1,0,1,1,1,12,0,1,1,472,479,7
TX,0,33,0,0,1,0,0,1,0,0,1,6,0,0,1,422,434,10
TX,0,65,0,0,0,0,1,0,1,0,1,7.5,0,1,1,165,229,75
TX,0,33,0,0,0,0,1,0,1,0,1,2,0,1,1,245,284,40
TX,0,57,0,0,1,0,1,0,1,1,1,0.48,0,0,1,482,484,3
TX,0,53,0,0,0,0,1,1,0,1,0,17.5,0,1,0,275,284,10
TX,1,25,0,0,1,0,1,0,1,0,0,0.99,0,1,1,1245,1299,65
TX,1,50,0,0,0,0,1,1,0,0,1,7.2,0,1,1,512,524,10
TX,1,34,1,0,0,0,0,0,1,0,1,3.6,0,1,1,527,539,10
TX,1,37,0,0,1,0,0,1,0,1,0,1.2,1,1,1,1355,1384,30
TX,1,59,0,0,0,0,1,0,1,0,1,1.5,0,1,1,422,444,20
TX,1,44,0,0,0,0,1,1,0,1,1,4.5,0,1,1,377,399,20
TX,1,37,0,0,0,0,1,0,1,0,0,3,0,1,1,725,739,15
TX,1,39,0,0,0,0,0,0,1,1,1,13.7,0,1,1,407,414,8
TX,1,53,0,0,0,0,1,0,1,1,0,7.7,0,1,1,452,474,20
TX,1,33,0,0,0,0,1,0,1,0,1,4.3,0,1,1,392,409,15
TX,1,33,0,0,0,0,1,0,1,0,0,5,0,1,1,332,364,30
TX,1,32,0,0,1,0,1,0,1,1,1,2.5,0,0,1,497,514,15
TX,1,57,0,0,1,0,1,0,1,0,0,0.9,0,0,1,542,564,20
TX,1,37,0,0,1,0,1,1,0,0,0,2.78,0,0,1,422,469,45
TX,1,49,0,0,0,0,0,0,1,1,1,32.7,0,1,1,452,479,25
TX,1,38,0,0,0,0,1,0,1,0,1,13.46,0,1,1,452,509,55
TX,1,47,0,0,0,0,1,1,0,1,0,5.6,0,1,1,347,389,40
TX,1,44,0,0,0,0,1,0,1,1,1,13.26,0,1,1,362,389,28
TX,1,53,0,0,0,0,1,0,1,1,1,8.5,0,1,1,452,559,105
TX,1,19,0,0,1,0,1,1,0,0,0,0.12,1,0,1,482,499,15
TX,1,44,0,0,0,0,1,1,0,1,0,9.5,0,1,1,467,484,15
TX,1,43,0,0,0,0,1,1,0,1,0,3.96,0,1,1,422,429,5
TX,1,63,0,0,1,0,1,1,0,0,1,2,0,1,1,542,559,15
TX,1,40,0,0,0,0,1,0,1,1,1,14.9,0,1,1,422,429,5
TX,1,50,0,0,1,0,0,0,1,0,0,3.5,0,0,1,605,614,10
TX,1,25,0,0,1,0,1,0,1,0,0,4,0,1,1,422,454,30
TX,1,61,0,0,0,0,1,1,0,1,0,7,0,1,1,597,619,20
TX,1,23,0,0,1,0,1,0,1,1,0,0.9,0,1,1,512,544,30
TX,1,16,0,0,0,0,1,1,0,0,0,0.2,0,1,1,392,404,10
TX,1,25,0,0,1,0,1,0,1,0,0,1,0,0,1,482,514,30
TX,1,57,0,0,0,0,1,1,0,0,0,8,0,1,1,572,594,20
TX,1,60,0,0,1,0,1,1,0,0,1,0.48,0,1,1,605,619,15
TX,1,20,0,0,1,0,1,0,1,0,0,0.2,0,1,1,925,944,20
TX,1,55,0,0,0,0,1,0,1,0,1,6,0,1,1,302,324,20
TX,1,57,0,0,1,0,1,1,0,0,1,3.6,0,1,1,422,444,20
TX,1,34,0,0,0,0,1,0,1,1,0,8.92,0,1,1,1005,1029,20
TX,1,44,0,0,0,0,1,1,0,1,1,6,0,1,1,452,464,10
TX,1,28,0,0,0,0,1,0,1,0,1,6,0,1,1,332,349,15
TX,1,35,0,0,0,0,1,0,1,0,1,6,0,1,1,452,514,60
TX,1,45,0,0,1,0,1,1,0,0,0,4,0,1,1,542,554,10
TX,1,35,0,1,0,0,0,1,0,1,0,7.1,0,1,1,392,424,30
TX,1,45,0,0,0,0,1,0,1,0,1,12,0,1,1,302,364,60
TX,1,26,0,0,0,0,1,1,0,0,0,3.178,0,1,1,452,469,14
TX,1,54,1,0,0,0,0,0,1,0,0,16.5,0,1,0,542,554,10
TX,1,52,0,0,1,0,1,0,1,1,1,7.8,0,1,1,452,479,25
TX,1,24,0,0,1,0,1,0,1,0,1,2.84,1,1,1,815,829,15
TX,1,59,0,0,1,0,1,1,0,0,0,3.58,0,0,1,625,654,30
TX,1,54,0,0,1,0,0,0,1,0,1,5.8,0,1,1,422,434,10
TX,1,47,0,0,1,0,1,0,1,1,1,11,0,1,1,422,434,10
TX,1,57,0,0,0,0,1,1,0,0,0,1.72,0,1,1,377,409,30
TX,1,42,0,0,0,0,1,0,1,1,1,46.8,0,1,1,512,534,20
TX,1,54,0,0,0,0,1,0,1,0,1,46.8,0,1,1,357,389,30
TX,1,49,1,0,0,0,0,1,0,1,1,1.4,0,1,1,467,489,20
TX,1,31,0,0,0,0,1,1,0,1,1,10.5,0,1,1,482,534,50
TX,1,59,0,0,0,0,1,0,1,1,1,18.69,0,1,1,422,494,70
TX,1,41,1,0,0,0,0,1,0,1,1,10.01,0,1,1,362,394,30
TX,1,49,0,0,0,0,1,1,0,1,1,3.5,0,1,1,512,544,30
TX,1,59,0,0,0,0,1,1,0,1,0,25.15,0,1,1,1025,1039,15
TX,1,27,0,0,0,0,1,0,1,1,0,6.705,0,1,1,457,494,35
TX,1,68,0,0,0,0,1,0,1,0,1,10.65,0,1,0,442,484,40
TX,1,68,0,0,0,0,1,1,0,1,0,5.59,0,1,1,452,479,25
TX,1,48,1,0,0,0,0,0,1,1,1,16.5,0,1,1,482,524,40
TX,1,39,0,0,0,0,1,0,1,1,1,8.7,0,1,1,482,509,25
TX,1,71,1,0,0,0,0,0,1,1,1,15,0,1,1,422,464,40
TX,1,30,0,0,0,0,1,0,1,1,0,7,0,1,1,422,429,7
TX,1,56,0,1,0,0,0,0,1,1,1,6,0,1,1,1055,1099,45
TX,1,51,0,0,1,0,1,0,1,1,1,2.69,0,1,1,452,484,30
TX,1,46,0,0,0,0,1,1,0,0,1,1,0,1,1,605,614,10
TX,1,38,0,0,0,0,1,0,1,0,0,4.5,0,1,1,482,494,10
TX,1,58,0,0,0,0,1,1,0,0,1,4.13,0,1,1,362,424,60
TX,1,42,1,0,0,0,0,0,1,1,0,4.66,0,1,1,422,449,25
TX,1,46,0,0,0,0,1,0,1,1,0,0.5,0,0,1,332,344,10
TX,1,22,0,0,1,0,0,0,1,0,0,3.5,0,0,1,362,389,25
TX,1,37,0,0,0,0,1,0,1,1,1,16,0,1,1,497,534,35
TX,1,33,0,0,0,0,1,0,1,1,1,46.8,0,1,1,527,544,15
TX,1,38,0,0,1,0,0,0,1,0,1,3,0,1,1,302,334,30
TX,1,57,1,0,0,0,0,0,1,0,1,8,0,1,1,392,424,30
TX,1,31,0,0,0,0,0,0,1,0,0,4,0,1,1,422,439,15
TX,1,39,0,0,0,0,1,0,1,0,0,11.01,0,1,1,512,529,15
TX,1,28,0,0,0,0,0,1,0,0,0,4,0,1,1,1085,1114,30
TX,1,17,0,0,1,0,1,1,0,0,0,0.26,0,1,1,372,384,10
TX,1,30,0,0,0,0,0,1,0,0,0,3.59,1,1,1,407,424,15
TX,1,57,0,0,1,1,0,0,1,0,1,6.5,0,1,1,322,344,20
TX,1,43,0,0,1,0,1,0,1,0,0,3.36,1,0,1,392,439,45
TX,1,24,0,0,0,0,1,0,1,1,0,7.27,0,1,1,437,459,20
TX,1,41,0,0,1,0,1,0,1,0,1,4.5,0,0,1,362,394,30
TX,1,62,0,0,0,0,1,1,0,0,1,12.85,0,1,1,482,494,10
TX,1,26,0,0,1,0,1,0,1,0,0,6.3,0,1,1,392,404,12
TX,1,45,0,1,0,0,0,1,0,1,0,5.88,0,1,1,422,439,15
TX,1,31,0,1,0,0,0,1,0,0,0,3,0,0,0,542,634,90
TX,1,39,0,0,1,0,1,1,0,1,0,11,0,1,1,542,559,15
TX,1,44,1,0,0,0,0,0,1,1,0,14.73,0,1,1,482,529,45
TX,1,61,0,0,1,0,1,1,0,0,0,1.4,0,1,1,845,874,30
TX,1,34,0,0,1,0,1,0,1,0,0,6.5,0,1,1,392,419,25
TX,1,52,0,0,1,0,1,0,1,0,1,11,0,0,1,422,439,15
TX,1,25,0,0,0,0,1,0,1,0,1,2,0,0,1,512,544,30
TX,1,32,0,1,0,0,0,0,1,0,0,8.9,0,1,0,407,454,45
TX,1,56,0,0,0,0,1,0,1,0,0,9.6,0,1,1,615,644,30
TX,1,57,0,0,0,0,1,1,0,1,1,6,0,1,1,512,544,30
TX,1,21,0,0,0,0,1,1,0,0,0,2.7,0,1,1,377,404,25
TX,1,46,0,0,0,0,1,0,1,0,0,4.7,0,1,1,432,469,35
TX,1,27,0,0,0,0,1,0,1,1,0,5.2,0,1,1,497,504,6
TX,1,55,0,1,0,0,0,0,1,0,1,11.2,1,1,1,332,349,15
TX,1,38,0,1,0,0,0,0,1,0,0,5.2,0,1,1,422,439,15
TX,1,38,0,0,1,0,1,1,0,0,1,2.6,0,1,1,437,454,15
TX,1,47,0,1,0,0,0,1,0,1,1,12,0,1,1,442,544,100
TX,1,29,0,0,1,0,0,0,1,0,0,4.5,0,1,0,362,384,20
TX,1,32,0,0,0,0,1,1,0,1,0,9,0,1,1,452,464,10
TX,1,18,0,0,1,0,1,1,0,0,0,0.46,0,1,1,785,799,15
TX,1,31,0,0,0,0,1,0,1,0,0,3,0,1,1,482,499,15
TX,1,53,0,0,0,0,1,1,0,0,1,7.8,0,0,1,422,444,20
TX,1,17,0,0,1,0,0,0,1,0,0,0.2,0,0,1,1065,1079,10
TX,1,45,0,0,1,0,0,0,1,0,1,1.9,0,1,1,392,404,10
TX,1,31,0,0,1,0,0,0,1,0,1,2.5,1,0,1,332,379,45
TX,1,24,1,0,0,0,0,1,0,1,0,0.65,0,1,1,482,544,60
TX,1,34,0,0,0,0,1,0,1,1,1,6,0,1,1,382,404,20
TX,1,63,1,0,0,0,0,0,1,1,1,12.1,0,1,1,392,419,25
TX,1,49,0,0,0,0,1,1,0,0,1,11.7,0,1,1,542,559,15
TX,1,31,0,0,0,0,1,1,0,1,1,5.4,0,1,1,422,429,5
TX,1,24,0,1,0,0,0,1,0,1,0,1,0,1,1,527,559,30
TX,1,51,0,0,0,0,1,1,0,1,1,5,0,1,1,422,434,10
TX,1,56,0,0,0,0,1,1,0,1,1,4,0,1,1,472,484,10
TX,1,56,0,0,0,0,1,0,1,1,1,0.072,0,1,1,512,544,30
TX,1,46,0,0,0,0,1,0,1,1,1,15,0,1,1,542,579,35
TX,1,64,0,0,0,0,1,0,1,1,1,6.03,0,1,1,542,544,1
TX,1,52,0,0,0,0,1,1,0,1,1,5,0,1,1,422,439,15
TX,1,29,0,0,1,0,1,1,0,1,1,6.706,0,1,1,482,514,30
TX,1,48,0,1,1,0,0,0,1,0,0,5.2,0,1,1,422,439,15
TX,1,55,0,0,0,0,1,0,1,1,1,8.2,0,1,1,452,469,15
TX,1,68,0,0,0,0,1,1,0,0,1,5.64,0,1,1,392,424,30
TX,1,51,0,0,0,0,1,0,1,1,1,15,0,1,1,542,594,50
TX,1,51,0,0,0,0,1,0,1,0,0,7.224,0,1,1,362,379,15
TX,1,50,0,0,1,0,1,1,0,1,1,1.8,0,1,1,447,459,10
TX,1,42,0,0,0,0,1,1,0,0,1,5.9,0,1,1,482,529,45
TX,1,33,0,0,1,0,1,0,1,0,0,3,0,1,1,542,564,20
TX,1,63,0,0,0,0,1,1,0,0,0,2.19,0,0,1,362,374,10
TX,1,41,0,1,0,0,0,1,0,0,0,2,0,0,1,467,469,3
TX,1,32,0,0,0,0,1,1,0,0,1,4.6,0,1,1,422,469,45
TX,1,18,0,0,1,0,1,0,1,0,0,0.066,0,0,1,905,929,25
TX,1,44,0,0,1,0,0,0,1,0,1,7.2,0,1,1,265,344,80
TX,1,34,1,0,0,0,0,0,1,1,1,5,0,1,1,755,764,10
TX,1,28,0,0,1,0,0,1,0,0,0,4.2,1,1,1,695,729,33
TX,1,35,0,0,1,0,1,0,1,0,1,1.51,0,0,1,452,464,10
TX,1,59,0,1,0,0,0,0,1,0,1,0.9,0,1,0,452,474,20
TX,1,46,1,0,0,0,0,1,0,1,1,15.8,0,1,1,417,479,60
TX,1,64,1,0,0,0,0,0,1,0,1,16,0,0,1,572,594,20
TX,1,51,0,0,0,0,1,1,0,1,0,5.6,0,1,1,482,509,25
TX,1,58,1,0,0,0,0,0,1,1,1,10,0,1,1,407,439,30
TX,1,37,0,1,0,0,0,1,0,0,0,6,0,1,1,392,454,60
TX,1,33,0,0,0,0,0,0,1,0,1,9,0,1,1,377,409,30
TX,1,22,0,0,0,0,1,0,1,1,0,1.2,0,1,1,422,474,50
TX,1,50,0,1,0,0,0,1,0,0,0,2.5,0,1,1,497,509,10
TX,1,55,0,0,0,0,1,0,1,1,1,15.5,0,1,1,332,394,60
TX,1,32,0,0,0,0,1,0,1,0,1,7,0,1,1,527,544,15
TX,1,57,0,0,0,0,1,1,0,0,1,6,0,1,1,317,519,161
TX,1,50,0,0,0,0,1,0,1,1,1,8.8,0,1,1,332,359,25
TX,1,70,0,1,0,0,0,1,0,0,0,4.08,1,1,0,392,424,30
TX,1,37,0,0,1,0,0,0,1,0,0,3.2,0,0,1,332,344,10
TX,1,21,0,0,0,0,1,0,1,0,0,1,0,1,1,875,879,5
TX,1,35,0,0,0,0,1,1,0,0,0,3.75,0,1,1,502,504,1
TX,1,65,0,1,0,0,0,1,0,1,1,0.8,0,1,1,392,414,20
TX,1,43,0,0,0,0,1,0,1,0,0,3.41,0,1,1,1025,1044,20
TX,1,64,0,1,0,0,0,1,0,0,0,5.2,0,1,0,432,449,15
TX,1,49,0,1,0,0,0,1,0,1,1,6.5,0,1,1,467,479,10
TX,1,55,0,0,0,0,1,0,1,1,1,46.8,0,1,1,512,559,45
TX,1,52,0,0,0,0,1,1,0,0,1,6.1,0,1,1,347,364,15
TX,1,63,0,0,0,0,1,0,1,0,1,5.5,0,1,1,245,314,70
TX,1,55,0,0,1,0,1,0,1,0,1,4.7,0,1,1,362,409,45
TX,1,52,0,0,1,0,0,0,1,0,1,7.8,0,1,1,332,354,20
TX,1,50,0,1,0,0,0,1,0,0,0,2.1,1,0,1,845,904,60
TX,1,64,0,0,0,0,1,1,0,0,0,8.2,0,1,1,482,509,25
TX,1,34,0,0,1,0,0,0,1,0,1,2.2,0,1,1,527,549,20
TX,1,57,0,0,0,0,1,0,1,0,1,10,0,1,1,362,394,30
TX,1,38,0,1,0,0,0,1,0,0,1,6.98,0,1,1,407,439,30
TX,1,31,0,0,0,0,1,1,0,1,0,10.2,0,1,1,422,454,30
TX,1,39,0,0,1,0,1,0,1,0,1,5,0,0,1,362,404,40
TX,1,52,0,0,1,0,0,1,0,0,1,3.38,0,1,1,437,499,60
TX,1,65,0,0,0,0,1,0,1,0,1,3.48,0,1,1,452,474,20
TX,1,47,0,0,0,0,1,0,1,1,1,10,0,1,1,467,479,10
TX,1,38,0,0,0,0,1,0,1,1,0,8,0,1,1,302,394,90
TX,1,22,1,0,0,0,0,1,0,1,0,3.8,0,1,1,422,464,40
TX,1,34,0,1,1,0,0,1,0,0,0,2.4,0,1,1,245,259,15
TX,1,43,0,0,1,0,1,0,1,0,1,3,0,0,1,332,354,20
TX,1,33,1,0,0,0,0,0,1,1,0,2.5,0,1,1,452,504,50
TX,1,18,0,0,1,0,1,0,1,0,1,2.91,0,0,1,422,434,10
TX,1,64,1,0,0,0,0,0,1,1,1,11.4,0,1,1,422,439,15
TX,1,33,0,0,1,0,1,0,1,0,1,3.5,0,0,1,422,444,20
TX,1,53,0,1,0,0,0,0,1,0,1,6.9,0,1,1,412,464,50
TX,1,43,0,0,1,0,0,1,0,0,0,2.7,0,1,1,422,449,25
TX,1,61,0,0,0,0,1,0,1,1,1,8.6,0,1,1,407,484,75
TX,1,26,0,1,0,0,0,0,1,0,0,1.15,0,0,1,557,579,20
TX,1,51,0,1,0,0,0,1,0,0,1,6.4,0,1,1,1155,1204,60
TX,1,46,0,1,0,0,0,1,0,0,0,6.9,0,1,1,605,624,20
TX,1,59,0,0,0,0,1,0,1,0,1,6.5,0,1,1,322,334,10
TX,1,73,0,0,0,0,1,1,0,0,1,5.41,0,1,1,437,484,45
TX,1,61,0,0,0,0,1,1,0,1,0,12,0,1,1,477,504,25
TX,1,45,0,0,1,0,1,0,1,0,1,6.5,0,1,1,302,314,10
TX,1,47,0,1,0,0,0,1,0,1,0,13.92,0,1,1,442,459,15
TX,1,59,0,0,0,0,1,1,0,1,1,20,0,1,1,442,459,15
TX,1,46,0,0,0,0,1,0,1,0,1,18.5,0,1,1,302,339,35
TX,1,35,1,0,0,0,0,0,1,1,1,10.5,0,1,1,362,394,30
TX,1,33,0,0,1,0,1,1,0,1,1,4.16,0,1,1,542,559,15
TX,1,48,0,1,0,0,0,1,0,0,0,3.02,1,1,1,327,339,10
TX,1,34,0,0,1,0,0,0,1,1,1,4.6,0,1,1,815,834,20
TX,1,41,0,1,0,0,0,1,0,1,0,4,0,1,1,665,684,20
TX,1,64,0,0,0,0,1,0,1,1,1,10.4,0,1,1,605,624,20
TX,1,25,0,0,1,0,1,1,0,1,0,3,0,1,1,512,529,15
TX,1,52,0,1,0,0,0,0,1,1,1,47.3,0,1,1,362,369,8
TX,1,30,0,0,0,0,1,0,1,1,1,19,0,1,1,342,394,50
TX,1,27,0,0,0,0,1,0,1,0,1,3.5,0,1,1,482,544,60
TX,1,37,0,0,1,0,1,0,1,0,1,4.5,0,0,1,332,349,15
TX,1,38,0,0,0,0,1,1,0,1,1,7.7,0,1,1,452,499,45
TX,1,25,1,0,0,0,0,1,0,1,0,4.27,1,1,1,422,484,60
TX,1,54,0,0,0,0,1,1,0,1,1,14,0,1,1,482,514,30
TX,1,47,0,0,1,0,1,1,0,1,0,5.5,0,1,1,407,439,30
TX,1,62,0,1,0,0,0,0,1,0,1,8,0,1,1,302,349,45
TX,1,26,0,0,1,0,0,0,1,0,1,3.9,0,1,1,362,409,45
TX,1,56,0,0,0,0,1,1,0,0,1,1.8,0,1,1,382,419,35
TX,1,61,0,0,1,0,1,1,0,1,1,34.8,0,1,1,665,684,20
TX,1,35,0,1,0,0,0,0,1,1,1,6,0,1,1,362,464,100
TX,1,29,0,0,1,0,1,0,1,1,1,3.8,0,1,1,442,479,35
TX,1,30,0,0,0,0,1,1,0,1,1,2,0,1,1,542,564,20
TX,1,20,0,0,1,0,1,0,1,0,0,1.2,0,0,1,905,909,9
TX,1,46,0,1,0,0,0,1,0,0,0,8.4,0,1,1,452,474,20
TX,1,48,0,1,0,0,0,1,0,0,0,3.19,0,0,1,512,544,30
TX,1,36,0,0,0,0,1,1,0,1,1,5.6,0,1,1,452,464,10
TX,1,27,0,1,0,0,0,0,1,0,0,2.77,0,1,0,392,429,35
TX,1,27,0,0,0,0,1,1,0,0,1,6,0,0,1,605,624,20
TX,1,36,0,0,0,0,1,0,1,1,1,8.812,0,1,1,387,424,35
TX,1,63,0,0,1,0,1,0,1,1,1,9.96,0,1,1,392,419,25
TX,1,58,0,0,1,0,1,1,0,1,0,4.4,0,0,1,635,649,15
TX,1,28,0,0,1,0,0,1,0,0,0,1.2,0,0,1,945,964,15
TX,1,32,0,0,1,0,1,1,0,0,1,1.7,0,1,0,442,449,5
TX,1,28,0,0,1,0,0,0,1,1,0,5.2,0,1,1,407,429,22
TX,1,36,0,0,1,0,1,1,0,0,0,2.5,0,0,1,467,499,30
TX,1,70,0,0,0,0,1,0,1,0,1,10,0,1,1,332,354,20
TX,1,56,0,1,0,0,0,0,1,0,0,3.6,0,1,0,422,429,5
TX,1,36,0,0,1,0,0,1,0,0,1,2.9,0,1,1,362,384,20
TX,1,56,0,0,0,0,1,1,0,0,0,4.6,0,1,1,422,469,45
TX,1,19,0,0,0,0,1,0,1,0,0,1.5,0,1,1,392,439,45
TX,1,36,0,0,0,0,1,0,1,0,1,2.5,1,0,1,302,424,161
TX,1,37,0,0,0,0,1,0,1,1,1,16,0,1,1,392,409,15
TX,1,47,0,0,0,0,1,0,1,0,1,3.5,0,1,1,332,374,40
TX,1,92,0,0,0,0,1,1,0,0,0,8.5,0,1,0,512,524,10
TX,1,39,0,0,0,0,0,0,1,1,0,10.1,0,1,1,452,469,15
TX,1,64,0,1,0,0,0,0,1,1,1,5.5,0,1,1,1055,1074,20
TX,1,38,0,0,1,0,1,0,1,0,1,3.38,1,1,1,135,149,10
TX,1,30,0,0,0,0,0,1,0,0,1,1,0,0,1,482,494,10
TX,1,56,0,0,0,0,1,1,0,1,1,8,0,1,1,542,574,30
TX,1,21,0,0,1,0,0,1,0,0,0,0.7,0,1,1,452,459,5
TX,1,37,0,0,0,0,0,0,1,0,1,7.2,0,1,1,402,419,15
TX,1,35,0,0,0,0,1,1,0,1,0,6.5,0,1,1,302,324,23
TX,1,57,0,0,0,0,1,1,0,0,0,1.87,0,1,1,542,589,45
TX,1,39,0,1,0,0,0,1,0,1,1,5.3,0,1,1,452,484,30
TX,1,50,0,0,0,0,1,1,0,1,1,5.7,0,1,1,542,589,45
TX,1,33,0,0,1,0,1,0,1,1,1,5.705,0,1,1,332,349,18
TX,1,45,0,0,1,0,0,1,0,0,0,2.05,1,0,1,362,379,15
TX,1,22,0,0,1,0,1,1,0,0,1,1.8,0,0,1,392,424,30
TX,1,43,0,0,0,0,1,0,1,0,1,9.5,0,1,1,482,484,1
TX,1,25,0,0,0,0,1,0,1,1,0,3.02,0,1,1,482,519,35
TX,1,37,0,0,1,0,1,1,0,1,1,2,0,0,0,452,469,15
TX,1,25,0,0,1,0,1,0,1,0,0,1.2,0,0,1,422,439,15
TX,1,68,0,0,1,0,1,1,0,1,1,6.35,0,1,1,645,659,15
TX,1,34,0,0,0,0,1,0,1,1,1,20.61,0,1,1,437,449,10
TX,1,53,0,0,0,0,1,0,1,1,1,26,0,1,1,362,409,45
TX,1,59,0,0,0,0,1,1,0,0,0,1.3,0,0,1,275,304,30
TX,1,32,0,0,0,0,1,1,0,1,1,3,0,0,1,422,454,30
TX,1,22,0,0,0,0,1,1,0,0,0,1.2,0,1,1,382,389,5
TX,1,60,0,0,1,0,1,1,0,0,1,6.5,0,0,1,432,504,72
TX,1,41,0,0,0,0,1,1,0,1,1,5.407,0,1,1,442,449,5
TX,1,22,0,0,0,0,1,0,1,0,1,7,0,1,1,322,354,30
TX,1,50,0,0,0,0,1,1,0,0,1,8.5,0,1,1,472,479,8
TX,1,41,0,1,0,0,0,0,1,1,1,6.2,1,1,1,965,994,30
TX,1,54,0,0,1,0,1,1,0,0,1,1.8,0,0,1,905,924,20
TX,1,57,0,0,0,0,1,0,1,0,1,13.7,0,1,1,347,369,20
TX,1,59,0,0,0,0,1,0,1,1,0,7.52,0,1,1,245,284,42
TX,1,26,0,0,1,0,0,0,1,0,0,3.51,0,0,1,392,414,20
TX,1,36,0,0,1,0,1,0,1,0,1,3.38,1,0,1,462,479,15
TX,1,53,0,0,0,0,1,1,0,0,1,2.5,0,1,1,275,304,30
TX,1,33,0,0,1,0,0,1,0,0,0,3.3,0,1,1,412,459,45
TX,1,57,0,0,0,0,1,0,1,1,1,1.65,0,1,1,482,499,15
TX,1,21,0,0,1,0,1,1,0,0,0,1.5,0,0,1,482,504,20
TX,1,43,0,0,0,0,1,0,1,0,1,0.32,0,1,1,317,364,45
TX,1,17,0,1,0,0,0,0,1,0,0,0.2,0,1,1,1085,1109,25
TX,1,30,0,0,1,0,1,0,1,0,0,3.07,0,1,1,815,839,25
TX,1,22,0,0,1,0,1,1,0,0,0,0.2,0,0,1,482,504,20
TX,1,46,0,1,0,0,0,1,0,1,1,11,0,1,1,482,499,15
TX,1,60,0,0,0,0,1,0,1,1,1,15.4,0,1,1,605,649,40
TX,1,35,0,0,0,0,1,0,1,1,0,1.2,0,0,1,302,504,161
TX,1,26,0,1,0,0,0,1,0,0,0,2.5,0,1,1,482,484,3
TX,1,33,0,0,1,0,0,0,1,0,0,2.2,0,1,1,362,389,25
TX,1,61,0,0,0,0,1,0,1,1,0,13,0,1,1,422,434,10
TX,1,18,0,0,0,0,1,0,1,0,0,0.48,0,1,1,467,479,11
TX,1,35,0,0,1,0,0,0,1,0,1,2.9,0,0,1,362,419,55
TX,1,44,0,0,0,0,1,1,0,1,0,5.2,0,1,1,407,454,45
TX,1,39,0,0,0,0,1,1,0,0,1,4.7,0,1,0,422,469,45
TX,1,26,0,1,0,0,0,1,0,0,0,2.4,0,1,1,845,869,25
TX,1,47,0,0,0,0,1,1,0,0,1,8.5,0,1,1,362,424,60
TX,1,36,0,0,0,0,1,1,0,1,0,3.2,0,0,1,422,444,20
TX,1,56,0,0,0,0,1,1,0,0,1,14,0,1,1,452,464,10
TX,1,59,0,1,0,0,0,1,0,0,0,3.3,0,1,1,392,424,30
TX,1,62,0,0,0,0,1,0,1,0,1,7.5,0,1,1,452,469,15
TX,1,56,0,0,0,0,0,0,1,1,1,13.5,0,1,1,452,484,30
TX,1,47,0,0,0,0,1,0,1,1,1,4.5,0,0,1,437,449,10
TX,1,23,0,0,0,0,1,0,1,0,1,2,0,1,1,512,519,5
TX,1,26,0,0,0,0,1,0,1,0,1,3.3,0,1,1,332,339,5
TX,1,44,1,0,0,0,0,1,0,1,0,5.72,0,1,1,1115,1129,15
TX,1,48,0,0,0,0,1,0,1,1,1,10,0,1,1,362,379,15
TX,1,57,0,0,0,0,1,0,1,1,0,3.75,0,1,1,482,514,30
